advertiser_id,advertiser_name,public_ids_list,public_id_short,CMTE_ID,ein_id,date_wmpcoded,wmp_candidate,wmp_office,wmp_spontype,wmp_spontypelong,wmp_govtorcand,wmp_notes,search_status,search_terms,search_type,search_notes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag,wmp_dateout,wmp_datein,pres_fecid,sen_fecid,hse_fecid,sen_cycle,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,wmp_pres,wmp_sen,wmp_hse,wmp_gov,cmte_fecid,cmte_party,LINKAGE_ID,CMTE_TP,CMTE_DSGN,wmp_groupflag,wmp_multisponsor,CAND_ELECTION_YR,FEC_ELECTION_YR,type_cmag,type_scsp,wmp_grouptype,cycle2020_cd,disclosure
AR463311797395390464,BENNETT FOR SC SENATE,EIN ID 45-3618499,45-3618499,,45-3618499,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR149834435246686208,FRIENDS OF SPENCER COX,EIN ID 46-5688086,46-5688086,,46-5688086,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR110382858530455552,COMMITTEE TO ELECT TEDRA COBB,EIN ID 82-1958803,82-1958803,,82-1958803,12/2/2020,,us house,campaign,campaign,1,,,,,,,"COBB, TEDRA",,"COBB, TEDRA","COBB, TEDRA",,,,,H8NY21245,,,,NY,,,DEM,,,CHALLENGER,21,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR464053486707802112,PRESERVE AMERICA PAC,FEC ID C00756882,C00756882,C00756882,,9/7/2020,,,group,group,0,,1,preserve america pac,,,,,,PRESERVE AMERICA PAC,PRESERVE AMERICA PAC,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,1,0,,,
AR222066164438663168,FRIENDS OF SUSAN HUTCHISON,FEC ID C00681569,C00681569,C00681569,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8WA00319,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2018,2020,0,0,,1,
AR57116949003370496,RODIMER FOR CONGRESS,EIN ID 84-2781200,84-2781200,,84-2781200,9/10/2020,,us house,campaign,campaign,1,,,,,,,"RODIMER, DAN",,"RODIMER, DAN","RODIMER, DAN",,,,,H0NV03132,,,,NV,,,REP,,,CHALLENGER,3,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR311055619069050880,FRIENDS OF KEVIN BYRNE,EIN ID 81-1281084,81-1281084,,81-1281084,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR284518424896339968,CARYN FOR CONGRESS INC,FEC ID C00654830,C00654830,C00654830,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8KS02157,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR26596430361657344,PERRY GERSHON FOR CONGRESS,EIN ID 82-1979861,82-1979861,,82-1979861,9/10/2020,,us house,campaign,campaign,1,,,,,,,"GERSHON, PERRY",,"GERSHON, PERRY","GERSHON, PERRY",,,,,H8NY01155,,,,NY,,,DEM,,,CHALLENGER,1,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR451284377138102272,JESSICA CISNEROS FOR CONGRESS,FEC ID C00709006,C00709006,C00709006,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CISNEROS, JESSICA",,"CISNEROS, JESSICA","CISNEROS, JESSICA",,,,,H0TX28077,,,,TX,,,DEM,,,CHALLENGER,28,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR412552911818588160,ELECT NICOLE QUICK FOR NC,EIN ID 84-2801923,84-2801923,,84-2801923,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR380565507226468352,MONTANA DEMOCRATIC PARTY,FEC ID C00010033,C00010033,C00010033,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR7127996443918336,CARMELITA FOR CONGRESS,FEC ID C00735910,C00735910,C00735910,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"GRECO, CARMELITA",,"GRECO, CARMELITA","GRECO, CARMELITA",,,,,H0MI11145,,,,MI,,,REP,,,CHALLENGER,11,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR364702646814113792,YVETTE4CONGRESS,FEC ID C00655571,C00655571,C00655571,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"HERRELL, STELLA YVETTE",,"HERRELL, STELLA YVETTE","HERRELL, YVETTE",,,,,H8NM02156,,,,NM,,,REP,,,CHALLENGER,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR358437973156429824,MICHAEL TUBBS FOR STOCKTON MAYOR,EIN ID 47-4940399,47-4940399,,47-4940399,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR465386713275957248,AMANDA MAKKI FOR CONGRESS,FEC ID C00708263,C00708263,C00708263,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MAKKI, AMANDA",,"MAKKI, AMANDA","MAKKI, AMANDA",,,,,H0FL13133,,,,FL,,,REP,,,CHALLENGER,13,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR131478981974163456,JOSIAH HILL FOR SENATE,EIN ID 83-3340296,83-3340296,,83-3340296,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR197303994350043136,"NEW YORK LEAGUE OF CONSERVATION VOTERS, INC.",EIN ID 11-3095033,11-3095033,,11-3095033,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR408411395114139648,NEAL SIMON FOR U.S. SENATE,FEC ID C00671073,C00671073,C00671073,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8MD00302,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2018,2020,0,0,,1,
AR21467346057035776,EMILY SIEGRIST FOR WISCONSIN,EIN ID 82-3348586,82-3348586,,82-3348586,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR413137577126658048,MOUNT LAUREL DEMOCRATS 2020,EIN ID 85-1053222,85-1053222,,85-1053222,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR205822735564144640,SCHMITT4NY,EIN ID 81-0716044,81-0716044,,81-0716044,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR171061606732529664,TRUE DEMOCRATS FOR CUNNINGHAM,FEC ID C00732891,C00732891,C00732891,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CUNNINGHAM, WILLIAM",,"CUNNINGHAM, WILLIAM","CUNNINGHAM, WILLIAM",,,,,H8NJ02174,,,,NJ,,,DEM,,,CHALLENGER,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR97736344507252736,NEW APPROACH MONTANA,EIN ID 84-3244528,84-3244528,,84-3244528,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR334388767638945792,COMMITTEE TO ELECT JON CARPENTER,EIN ID 90-0687201,90-0687201,,90-0687201,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR535176770740027392,COMMONWEALTH COMMUNICATIONS,FEC ID C90019670,C90019670,C90019670,,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR304201882056785920,EDWARDS FOR NEW HAMPSHIRE,FEC ID C00637397,C00637397,C00637397,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8NH01152,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR536334900081459200,WILL DISMUKES FOR CONGRESS,EIN ID 84-2552995,84-2552995,,84-2552995,9/10/2020,,us house,campaign,campaign,1,,,,,,,"DISMUKES, WILL",,"DISMUKES, WILL","DISMUKES, WILL",,,,,H0AL02137,,,,AL,,,REP,,,OPEN,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR498742872405704704,MIKE BRAUN FOR INDIANA,FEC ID C00653147,C00653147,C00653147,,8/11/2020,,us senate,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,S8IN00171,,,,,,,,,,,,,0,1,0,0,,,,,,0,0,2024,2020,0,0,,1,
AR310414122753720320,MCCREADY FOR CONGRESS,FEC ID C00641381,C00641381,C00641381,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MCCREADY, DANIEL",,"MCCREADY, DANIEL","MCCREADY, DAN",,,,,H8NC09123,,,,NC,,,DEM,,,CHALLENGER,9,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR346096573609934848,KYLE HORTON FOR CONGRESS,FEC ID C00639773,C00639773,C00639773,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8NC07101,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR26541386060791808,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,FEC ID C00162339,C00162339,C00162339,,12/2/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR260949637240717312,US FUTURE FUND,EIN ID 83-0893870,83-0893870,,83-0893870,9/7/2020,,,group,group,0,,1,us future fund,FEC_SCSP,,,,,US FUTURE FUND,US FUTURE FUND,,,,,,,,,,,,,,,,,0,0,0,0,C00681023,REP,,,,1,0,,,0,1,,,
AR524270233867780096,REPUBLICAN PARTY OF TEXAS,FEC ID C00143743,C00143743,C00143743,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"CORNYN, JOHN SEN",,"CORNYN, JOHN SEN","CORNYN, JOHN",,,,S2TX00106,,,,TX,,,REP,,,INCUMBENT,,,0,1,0,0,,,226119,Y,U,0,0,,,0,0,,1,
AR522360725767716864,FINELLO FOR CONGRESS,FEC ID C00713693,C00713693,C00713693,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"FINELLO, CHRISTINA",,"FINELLO, CHRISTINA","FINELLO, CHRISTINA",,,,,H0PA01325,,,,PA,,,DEM,,,CHALLENGER,1,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR46561912254627840,COMMITTEE TO ELECT TEDRA COBB,FEC ID C00649061,,C00649061,,10/13/2020,,us house,campaign,campaign,1,,,,,,,"COBB, TEDRA",,"COBB, TEDRA","COBB, TEDRA",,,,,H8NY21245,,,,NY,,,DEM,,,CHALLENGER,21,0,0,1,0,C00649061,DEM,,,,0,0,,,0,0,,1,
AR138361168849797120,GEORGIANS FOR TED TERRY,FEC ID C00711804,C00711804,C00711804,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"TERRY, EDWARD",,"TERRY, EDWARD","TERRY, EDWARD",,,,S0GA00419,,,,GA,,,DEM,,,CHALLENGER,,,0,1,0,0,,,229798,S,P,0,0,,,0,0,,1,
AR319091124922744832,BLATTMAN FOR ARIZONA,EIN ID 83-4183362,83-4183362,,83-4183362,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR505771156888879104,SCHOOLS AND COMMUNITIES FIRST,EIN ID 82-4522877,82-4522877,,82-4522877,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR364457318282166272,"MANHATTAN INSTITUTE FOR POLICY RESEARCH, INC.",EIN ID 13-2912529,13-2912529,,13-2912529,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR5716086074900480,MONTANA CONSERVATION VOTERS EDUCATION FUND,EIN ID 81-0525336,81-0525336,,81-0525336,9/7/2020,,,group,group,0,,1,montana conservation voters,CMAG,,,,,MONTANA CONSERVATION VOTERS,MONTANA CONSERVATION VOTERS,,,,,,,,,,,,,,,,,0,0,0,0,,DEM,,,,1,0,,,1,0,,,
AR352100113256022016,JOSH STEIN FOR ATTORNEY GENERAL,EIN ID 47-5040088,47-5040088,,47-5040088,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR525608820555120640,FACTS AND FAIRNESS PAC,EIN ID 85-2894999,85-2894999,,85-2894999,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR8408171576033280,COLORADO RISING STATE ACTION,EIN ID 84-3996585,84-3996585,,84-3996585,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR99181652541964288,MATT KRAUSE CAMPAIGN,EIN ID 82-4434705,82-4434705,,82-4434705,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR400869088944979968,TARVER FOR SENATE,FEC ID C00737700,C00737700,C00737700,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"TARVER, EDWARD J.",,"TARVER, EDWARD J.","TARVER, EDWARD J.",,,,S0GA00583,,,,GA,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR266504026386857984,GUPTA FOR CONGRESS,FEC ID C00662213,C00662213,C00662213,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8MI11346,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR19428782779662336,JESS SCARANE FOR DELAWARE,FEC ID C00727263,C00727263,C00727263,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"SCARANE, JESSICA",,"SCARANE, JESSICA","SCARANE, JESSICA",,,,S0DE00175,,,,DE,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR78725032548761600,HALEY STEVENS FOR CONGRESS,FEC ID C00638650,C00638650,C00638650,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"STEVENS, HALEY",,"STEVENS, HALEY","STEVENS, HALEY",,,,,H8MI11254,,,,MI,,,DEM,,,INCUMBENT,11,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR66157408484851712,EDUCATION NOW,EIN ID 84-4365153,84-4365153,,84-4365153,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR331016771634987008,JOSH WELLE FOR CONGRESS,FEC ID C00658336,C00658336,C00658336,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8NJ04188,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR322911515512406016,ANDY CALDWELL FOR CONGRESS,FEC ID C00715060,C00715060,C00715060,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"CALDWELL, JAMES ANDREW",,"CALDWELL, JAMES ANDREW","CALDWELL, ANDY",,,,,H0CA24157,,,,CA,,,REP,,,CHALLENGER,24,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR48534298675904512,SHANE REEVES,EIN ID 46-5061292,46-5061292,,46-5061292,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR248041576889057280,JONI FOR IOWA,FEC ID C00546788,C00546788,C00546788,,12/15/2019,,us senate,campaign,campaign,1,,,,,,,"ERNST, JONI K",,"ERNST, JONI K","ERNST, JONI",,,,S4IA00129,,,,IA,,,REP,,,INCUMBENT,,,0,1,0,0,,,222775,S,P,0,0,,,0,0,,1,
AR455958675945684992,COMMITTEE TO ELECT JARED GOLDEN,FEC ID C00653816,C00653816,C00653816,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"GOLDEN, JARED",,"GOLDEN, JARED","GOLDEN, JARED",,,,,H8ME02185,,,,ME,,,DEM,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR35497664183271424,"CLEVELAND'S FUTURE FUND, LLC",EIN ID 85-3090082,85-3090082,,85-3090082,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR314065600869564416,FRIENDS OF ROSA DELAURO,FEC ID C00238865,C00238865,C00238865,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"DELAURO, ROSA L",,"DELAURO, ROSA L","DELAURO, ROSA",,,,,H0CT03072,,,,CT,,,DEM,,,INCUMBENT,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR110925811116146688,COMMITTEE TO ELECT ERIC NELSON,EIN ID 27-1824876,27-1824876,,27-1824876,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR61174627946201088,JESSE COLVIN FOR CONGRESS,FEC ID C00657650,C00657650,C00657650,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H8MD01193,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2018,2020,0,0,,0,
AR513319922688851968,"TRICOM ASSOCIATES, INC",EIN ID 54-1737517,54-1737517,,54-1737517,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR138358901107064832,EVEREST STRATEGIES,EIN ID 85-3039217,85-3039217,,85-3039217,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR152392036731846656,JOE COLLINS FOR CONGRESS,FEC ID C00705236,C00705236,C00705236,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"COLLINS, JOE",,"COLLINS, JOE","COLLINS, JOE",,,,,H0CA43108,,,,CA,,,REP,,,CHALLENGER,43,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR53506015378800640,NATIONAL CONFERENCE OF DEMOCRATIC MAYORS,EIN ID 52-1535470,52-1535470,,52-1535470,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR463546749286350848,"ECCANOVA, LLC",EIN ID 80-0624853,80-0624853,,80-0624853,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR487626603690459136,YES ON NATIONAL POPULAR VOTE,EIN ID 84-2501310,84-2501310,,84-2501310,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR547140556761858048,NEW MEXICO SENATE DEMOCRATS,EIN ID 821045511,821045511,,821045511,10/27/2020,,,party,party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR85489915277606912,FRIENDS OF GENE YAW FOR SENATE,EIN ID 46-3001951,46-3001951,,46-3001951,9/10/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR496987364653006848,CELINA FOR TEXAS,EIN ID 82-3397495,82-3397495,,82-3397495,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR345815029913747456,HARRINGTON FOR SENATE ELECTION CAMPAIGN FUND,FEC ID C00741124,C00741124,C00741124,,12/2/2020,,us senate,campaign,campaign,1,,,,,,,"HARRINGTON, RICKY DALE MR. JR",,"HARRINGTON, RICKY DALE MR. JR","HARRINGTON, RICKY DALE MR. JR",,,,S0AR00226,,,,AR,,,LIB,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR432363981047332864,"THERESA GREENFIELD FOR IOWA, INC.",EIN ID 83-4679078,83-4679078,,83-4679078,5/12/2020,,us senate,campaign,campaign,1,,,,,,,"GREENFIELD, THERESA",,"GREENFIELD, THERESA","GREENFIELD, THERESA",,,,S0IA00176,,,,IA,,,DEM,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,,,0,0,,1,
AR544793580472893440,CAMPAIGN TO ELECT CARL DOMINO,EIN ID 84-2221383,84-2221383,,84-2221383,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR329806346771759104,SHARICE FOR CONGRESS,FEC ID C00670034,C00670034,C00670034,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"DAVIDS, SHARICE",,"DAVIDS, SHARICE","DAVIDS, SHARICE",,,,,H8KS03155,,,,KS,,,DEM,,,INCUMBENT,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR551899861562163200,CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS INC.,FEC ID C90014838,C90014838,C90014838,,9/7/2020,,,group,group,0,,1,citizens for responsible energy,CMAG,,,,,CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS,CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS,,,,,,,,,,,,,,,,,0,0,0,0,,REP,,,,1,0,,,1,0,,,
AR510650583334518784,DEVIN NUNES CAMPAIGN COMMITTEE,FEC ID C00370056,C00370056,C00370056,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"NUNES, DEVIN G.",,"NUNES, DEVIN G.","NUNES, DEVIN",,,,,H8CA20059,,,,CA,,,REP,,,INCUMBENT,22,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR288566826709811200,VOLUNTEERS FOR SHIMKUS,FEC ID C00258855,C00258855,C00258855,,8/11/2020,,us house,campaign,campaign,1,need candidate name from full fec file (not a 2020 cand),,,,,,,,,,,,,,H2IL20042,,2018,,,,,,,,,,0,0,1,0,,,,,,0,0,2020,2020,0,0,,0,
AR1128098930098176,PATRICK MURPHY FOR CONGRESS,FEC ID C00411991,C00411991,C00411991,,9/10/2020,,us house,campaign,campaign,1,,,,,,,"MCHENRY, PATRICK TIMOTHY",,"MCHENRY, PATRICK TIMOTHY","MCHENRY, PATRICK TIMOTHY",,,,,H4NC10047,,,,NC,,,REP,,,INCUMBENT,10,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR435600256084738048,AUGUST PFLUGER FOR CONGRESS,FEC ID H0TX11230,H0TX11230,H0TX11230,,9/8/2020,,us house,campaign,campaign,1,,,,,,,"PFLUGER, AUGUST LEE II",,"PFLUGER, AUGUST LEE II","PFLUGER, AUGUST LEE II",,,,,H0TX11230,,,,TX,,,REP,,,OPEN,11,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR222069875290406912,FRIENDS OF KEVIN OLICKAL,EIN ID 84-3432134,84-3432134,,84-3432134,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR554674754032762880,MAINE MOMENTUM,EIN ID 83-4606676,83-4606676,,83-4606676,5/11/2020,,,group,group,0,,,,,,,,,MAINE MOMENTUM,MAINE MOMENTUM,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1,0,,,1,0,,,
AR416111137604501504,RUDEN FOR CONGRESS,FEC ID C00734087,C00734087,C00734087,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"RUDEN, NORAN ERIC",,"RUDEN, NORAN ERIC","RUDEN, NORAN ERIC",,,,,H0AZ02265,,,,AZ,,,REP,,,CHALLENGER,2,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR329327921774723072,CAROL FOR CONGRESS,FEC ID C00653220,C00653220,C00653220,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"MILLER, CAROL DEVINE",,"MILLER, CAROL DEVINE","MILLER, CAROL DEVINE",,,,,H8WV03097,,,,WV,,,REP,,,INCUMBENT,3,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR94689254189301760,BILL FOSTER FOR CONGRESS,FEC ID C00435099,C00435099,C00435099,,8/11/2020,,us house,campaign,campaign,1,,,,,,,"FOSTER, G. WILLIAM (BILL)",,"FOSTER, G. WILLIAM (BILL)","FOSTER, G. WILLIAM (BILL)",,,,,H8IL14067,,,,IL,,,DEM,,,INCUMBENT,11,0,0,1,0,,,,,,0,0,2020,2020,0,0,,1,
AR133211262543724544,SPIRIT OF VENTURE LLC,EIN ID 84-2102111,84-2102111,,84-2102111,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR559684197728387072,KAYSER ENNEKING FOR HD21,EIN ID 84-3220760,84-3220760,,84-3220760,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR368763143255490560,MEISSNER 2020,FEC ID C00716878,C00716878,C00716878,,8/11/2020,,us senate,campaign,campaign,1,,,,,,,"MEISSNER, STUART",,"MEISSNER, STUART","MEISSNER, STUART",,,,S4NJ00250,,,,NJ,,,REP,,,CHALLENGER,,,0,1,0,0,,,,,,0,0,2020,2020,0,0,,1,
AR297400646724747264,BRIER FOR CONGRESS,EIN ID 83-3632700,83-3632700,,83-3632700,9/10/2020,,us house,campaign,campaign,1,,,,,,,"BRIER, THOMAS F JR",,"BRIER, THOMAS F JR","BRIER, TOM",,,,,H0PA10102,,,,PA,,,DEM,,,CHALLENGER,10,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR246301393579671552,VOTE YES FOR FAIRNESS,EIN ID 84-3192895,84-3192895,,84-3192895,12/2/2020,,,group,group,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
AR404119588914069504,SIMPSON FOR CONGRESS,EIN ID 82-0498611,82-0498611,,82-0498611,9/10/2020,,us house,campaign,campaign,1,,,,,,,"SIMPSON, MICHAEL",,"SIMPSON, MICHAEL","SIMPSON, MICHAEL",,,,,H8ID02064,,,,ID,,,REP,,,INCUMBENT,2,0,0,1,0,,,,,,0,0,,,0,0,,1,
AR252219652355129344,SUKEN SHAH,,,,,12/2/2020,,,candidate for another office,candidate for another office,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,0,0,,,0,0,,,
