cand_id,wmpid,genelect_cd,CurrCand,cand_name,cand_office,cand_office_st,cand_office_dist,cand_party_affiliation,cand_incumbent_challenger_open_s,dateadded_cd,office_wapo,result_wapo,primarydate_wapo,trumpe_wapo,gender_wmp,gender_crp,latino_wmp,latino_crp,race_wmp,race_crp1,race_crp2,race_crpmena,hse_cmpt_gen,full_name,first_name,last_name,st_dist
H0IL05096,WMPID222,1,Y,"QUIGLEY, MIKE",H,IL,5,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mike Quigley,Mike,Quigley,IL5
H0IL07167,WMPID4039,0,"","COLLINS, KINA ISIS",H,IL,7,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Kina Isis Collins,Kina Isis,Collins,IL7
H0IL10369,WMPID4117,0,"","WANG, ANDREW",H,IL,10,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Andrew Wang,Andrew,Wang,IL10
H0IL10393,WMPID228,1,Y,"SEVERINO, JOSEPH",H,IL,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Joseph Severino,Joseph,Severino,IL10
H0IL11128,WMPID2145,0,"","BANSAL, KRISHNA K",H,IL,11,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Asian/Pacific Islander,AP,NULL,N,0,Krishna Bansal,Krishna,Bansal,IL11
H0IL15129,WMPID233,1,Y,"MILLER, MARY",H,IL,15,REP,INCUMBENT,6/7/2022,House,Won,28-Jun,1,F,F,0,N,White,W,NULL,N,0,Mary Miller,Mary,Miller,IL15
H0IL17083,WMPID236,1,Y,"KING, ESTHER JOY",H,IL,17,REP,OPEN,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,1,Esther Joy King,Esther Joy,King,IL17
H0IN01135,WMPID4718,0,"","MCDERMOTT, THOMAS",H,IN,1,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Thomas Mcdermott,Thomas,Mcdermott,IN1
H0IN01150,WMPID237,1,Y,"MRVAN, FRANK J",H,IN,1,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,1,Frank J. Mrvan,Frank,Mrvan,IN1
H0IN01317,WMPID5162,1,Y,"POWERS, WILLIAM F (BILL)",H,IN,1,W,CHALLENGER,9/29/2022,"","","",,UNK,"",,"",NULL,"","","",1,Bill Powers,Bill,Powers,IN1
H0IN05326,WMPID244,1,Y,"SPARTZ, VICTORIA",H,IN,5,REP,INCUMBENT,6/7/2022,House,Won,3-May,1,F,F,0,n,White,W,NULL,n,0,Victoria Spartz,Victoria,Spartz,IN5
H0IN07249,WMPID2688,0,"","WALTERS, GERALD",H,IN,7,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,White,W,NULL,n,0,Gerald Walters,Gerald,Walters,IN7
H0IN08114,WMPID248,1,Y,"BUCSHON, LARRY D.",H,IN,8,REP,INCUMBENT,6/7/2022,House,Won,3-May,1,M,M,0,N,White,W,NULL,N,0,Larry Bucshon,Larry,Bucshon,IN8
H0IN09161,WMPID4124,0,"","DORRIS, DALE WILLIAM MR. II",H,IN,9,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,White,W,NULL,n,0,Dale William Dorris,Dale William,Dorris,IN9
H0KS01123,WMPID254,1,Y,"MANN, TRACEY ROBERT",H,KS,1,REP,INCUMBENT,6/7/2022,House,-,2-Aug,1,M,M,0,N,White,W,NULL,N,0,Tracey Mann,Tracey,Mann,KS1
H0KS01180,WMPID3874,0,"","SOETAERT, MICHAEL",H,KS,2,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Michael Soetaert,Michael,Soetaert,KS2
H0KS02188,WMPID256,1,Y,"LATURNER, JAKE",H,KS,2,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jake Laturner,Jake,Laturner,KS2
H0KS03236,WMPID258,1,Y,"ADKINS, AMANDA",H,KS,3,REP,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Amanda Adkins,Amanda,Adkins,KS3
H0KS03269,WMPID259,0,"","HOHE, STEVEN",H,KS,3,LIB,CHALLENGER,9/29/2022,"","","",,UNK,"",,"",NULL,"","","",0,Steve Hohe,Steve,Hohe,KS3
H0KY03259,WMPID264,0,"","PALAZZO, RHONDA RAYE",H,KY,3,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Rhonda Palazzo,Rhonda,Palazzo,KY3
H0KY05015,WMPID267,1,Y,"ROGERS, HAROLD DALLAS",H,KY,5,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Hal Rogers,Hal,Rogers,KY5
H0KY06104,WMPID271,1,Y,"BARR, GARLAND ANDY",H,KY,6,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Andy Barr,Andy,Barr,KY6
H0LA01087,WMPID273,1,Y,"SCALISE, STEVE MR",H,LA,1,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Steve Scalise,Steve,Scalise,LA1
H0LA02275,WMPID4727,0,"","CHAMBERS, GARY JR.",H,LA,2,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Gary Jr. Chambers,Gary Jr.,Chambers,LA2
H0LA05070,WMPID280,0,"","CHRISTOPHE, SANDRA",H,LA,5,DEM,OPEN,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Cande Christophe,Cande,Christophe,LA5
H0LA05088,WMPID3163,1,Y,"BADGER, JOHN ROBERT",H,LA,5,IND,"",6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,John Robert Badger,John Robert,Badger,LA5
H0LA05179,WMPID2972,0,"","GUILLORY, ALLEN SR.",H,LA,5,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Allen Sr. Guillory,Allen Sr.,Guillory,LA5
H0MA04192,WMPID295,1,Y,"AUCHINCLOSS, JAKE",H,MA,4,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Jake Auchincloss,Jake,Auchincloss,MA4
H0MA04259,WMPID301,1,Y,"HALL, JULIE",H,MA,4,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Julie Hall,Julie,Hall,MA4
H0MA05116,WMPID303,0,"","DEPALMA, RAFFAELE SANTINO",H,MA,5,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Raffaele Santino DePalma,Raffaele Santino,DePalma,MA5
H0MA07054,WMPID2206,0,"","CAMPBELL, RAYLA",H,MA,7,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Rayla Campbell,Rayla,Campbell,MA7
H0MA10082,WMPID317,1,Y,"KEATING, WILLIAM RICHARD",H,MA,9,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Bill Keating,Bill,Keating,MA9
H0MD01224,WMPID3327,0,"","PINGLEY, JENNIFER",H,MD,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,n,White,W,NULL,n,0,Jennifer Pingley,Jennifer,Pingley,MD1
H0MD01232,WMPID318,0,"","MASON, MIA",H,MD,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Mia Mason,Mia,Mason,MD1
H0MD02255,WMPID4996,1,Y,"COLLIER, SCOTT M",H,MD,7,REP,CHALLENGER,8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Scott M Collier,Scott M,Collier,MD7
H0MD04160,WMPID4842,0,"","SHELTON, KIM",H,MD,4,DEM,"",6/28/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Kim Shelton,Kim,Shelton,MD4
H0MD05225,WMPID320,1,Y,"PALOMBI, CHRISTOPHER",H,MD,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Chris Palombi,Chris,Palombi,MD5
H0MD05241,WMPID4808,0,"","HOFFMAN, VANESSA",H,MD,5,REP,"",6/28/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Vanessa Hoffman,Vanessa,Hoffman,MD5
H0MD05274,WMPID4896,0,"","CUBERO, BRYAN DUVAL",H,MD,5,REP,"",6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Bryan Duval Cubero,Bryan Duval,Cubero,MD5
H0MD06231,WMPID322,1,Y,"PARROTT, NEIL CONRAD",H,MD,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Neil Parrott,Neil,Parrott,MD6
H0MD08203,WMPID326,1,Y,"COLL, GREGORY THOMAS",H,MD,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Gregory Coll,Gregory,Coll,MD8
H0MD08237,WMPID5022,0,"","YADETA, MICHAEL",H,MD,8,REP,CHALLENGER,8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Michael Yadeta,Michael,Yadeta,MD8
H0ME01127,WMPID328,0,"","AMEDE, AARON",H,ME,1,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Aaron Amede,Aaron,Amede,ME1
H0MI02094,WMPID334,1,Y,"HUIZENGA, WILLIAM P",H,MI,4,REP,INCUMBENT,6/7/2022,House,-,2-Aug,1,M,M,0,N,White,W,NULL,N,0,Bill Huizenga,Bill,Huizenga,MI4
H0MI03266,WMPID3225,0,"","NORTON, THOMAS JOHN",H,MI,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Thomas John Norton,Thomas John,Norton,MI2
H0MI03308,WMPID337,0,"","MEIJER, PETER MR.",H,MI,3,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Peter Meijer,Peter,Meijer,MI3
H0MI03316,WMPID338,1,Y,"SCHOLTEN, HILLARY",H,MI,3,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Hillary Scholten,Hillary,Scholten,MI3
H0MI04108,WMPID2359,0,"","FEIG, ANTHONY DEAN DR.",H,MI,4,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,White,W,NULL,n,0,Anthony Dean Feig,Anthony Dean,Feig,MI4
H0MI04140,WMPID5127,1,Y,"CANNY, DAVID",H,MI,8,LIB,CHALLENGER,9/29/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,David Canny,David,Canny,MI8
H0MI06202,WMPID3103,0,"","SOLIS, JERRY",H,MI,6,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Jerry Solis,Jerry,Solis,MI6
H0MI08133,WMPID346,0,"","DETMER, MIKE",H,MI,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mike Detmer,Mike,Detmer,MI8
H0MI08141,WMPID347,1,Y,"JUNGE, PAUL",H,MI,8,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Paul Junge,Paul,Junge,MI8
H0MI09206,WMPID5154,1,Y,"SALIBA, MIKE",H,MI,10,LIB,"",9/29/2022,"","","",,UNK,"",,"",NULL,"","","",0,Mike Saliba,Mike,Saliba,MI10
H0MI10287,WMPID351,0,"","MCCLAIN, LISA",H,MI,10,REP,INCUMBENT,6/7/2022,House,-,2-Aug,1,F,F,0,N,White,W,NULL,N,0,Lisa McClain,Lisa,McClain,MI10
H0MI13505,WMPID2628,0,"","BOMER, ARTICIA",H,MI,12,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Articia Bomer,Articia,Bomer,MI12
H0MN02118,WMPID4946,0,"","OLSON, RICHARD THOMAS",H,MN,2,W,"",7/21/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Richard Thomas Olson,Richard Thomas,Olson,MN2
H0MN02134,WMPID363,1,Y,"KISTNER, TYLER",H,MN,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,White,W,NULL,n,1,Tyler Kistner,Tyler,Kistner,MN2
H0MN04049,WMPID367,1,Y,"MCCOLLUM, BETTY",H,MN,4,DEM,INCUMBENT,6/7/2022,"","","",0,F,F,0,n,White,W,NULL,n,0,Betty McCollum,Betty,McCollum,MN4
H0MN07091,WMPID375,1,Y,"FISCHBACH, MICHELLE",H,MN,7,REP,INCUMBENT,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Michelle Fischbach,Michelle,Fischbach,MN7
H0MN07125,WMPID4925,0,"","GRUENHAGEN, ALYCIA R",H,MN,7,DEM,"",7/5/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Alycia Gruenhagen,Alycia,Gruenhagen,MN7
H0MO03237,WMPID2189,0,"","WILKINSON, BRANDON",H,MO,3,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Brandon Wilkinson,Brandon,Wilkinson,MO3
H0MO05182,WMPID4886,0,"","SALAZAR, MAITE",H,MO,5,DEM,CHALLENGER,6/28/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Maite Salazar,Maite,Salazar,MO5
H0MO05240,WMPID391,0,"","DOMINICK, ROBIN",H,MO,5,LIB,CHALLENGER,6/28/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Robin Dominick,Robin,Dominick,MO5
H0MO06073,WMPID392,1,Y,"GRAVES, SAMUEL B. JR.",H,MO,6,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Sam Graves,Sam,Graves,MO6
H0MO06115,WMPID4837,0,"","DADY, JOHN",H,MO,6,REP,CHALLENGER,6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,John Dady,John,Dady,MO6
H0MO06164,WMPID4868,0,"","RYAN, CHRISTOPHER",H,MO,6,REP,CHALLENGER,6/28/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Christopher Ryan,Christopher,Ryan,MO6
H0MO06206,WMPID2727,0,"","WEST, CHARLES",H,MO,6,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Charles West,Charles,West,MO6
H0MO07279,WMPID396,0,"","RICHARDS, AUDREY",H,MO,7,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Audrey Richards,Audrey,Richards,MO7
H0MS02082,WMPID399,1,Y,"FLOWERS, BRIAN WESLEY",H,MS,2,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Brian Flowers,Brian,Flowers,MS2
H0MS04120,WMPID400,0,"","PALAZZO, STEVEN MCCARTY",H,MS,4,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Steven Palazzo,Steven,Palazzo,MS4
H0MS04161,WMPID1817,0,"","CARL, BOYANTON",H,MS,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Boyanton Carl,Boyanton,Carl,MS4
H0MT00074,WMPID1739,1,Y,"RANKIN, SAM",H,MT,2,LIB,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Sam Rankin,Sam,Rankin,MT2
H0MT00090,WMPID1642,0,"","WINTER, THOMAS",H,MT,1,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Thomas Winter,Thomas,Winter,MT1
H0NC02059,WMPID4473,0,"","ELLMERS, RENEE JACISIN",H,NC,13,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,White,W,NULL,NULL,0,Renee Jacisin Ellmers,Renee Jacisin,Ellmers,NC13
H0NC02125,WMPID402,1,Y,"ROSS, DEBORAH",H,NC,2,DEM,INCUMBENT,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Deborah Ross,Deborah,Ross,NC2
H0NC02158,WMPID403,0,"","SWAIN, ALAN D",H,NC,4,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Alan Swain,Alan,Swain,NC4
H0NC03149,WMPID405,1,Y,"SMITH, SANDY",H,NC,1,REP,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Sandy Smith,Sandy,Smith,NC1
H0NC03172,WMPID406,1,Y,"MURPHY, GREGORY FRANCIS DR.",H,NC,3,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Greg Murphy,Greg,Murphy,NC3
H0NC04220,WMPID407,0,"","THOMAS, ROBERT",H,NC,4,REP,OPEN,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Robert Thomas,Robert,Thomas,NC4
H0NC06209,WMPID409,0,"","BUCARDO, JENNYFER",H,NC,9,REP,OPEN,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Jennyfer Bucardo,Jennyfer,Bucardo,NC9
H0NC06241,WMPID410,0,"","HAYWOOD, JOSEPH",H,NC,6,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Lee Haywood,Lee,Haywood,NC6
H0NC06266,WMPID2861,0,"","PICHARDO, LAURA",H,NC,6,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Laura Pichardo,Laura,Pichardo,NC6
H0NC09187,WMPID413,1,Y,"BISHOP, JAMES DANIEL",H,NC,8,REP,INCUMBENT,6/7/2022,House,Won,17-May,1,M,M,0,N,White,W,NULL,N,0,Dan Bishop,Dan,Bishop,NC8
H0NC10177,WMPID4004,0,"","GREGORY, JEFF",H,NC,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Jeff Gregory,Jeff,Gregory,NC10
H0NC11175,WMPID416,0,"","DAVIS, MORRIS D. COL.",H,NC,11,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Moe Davis,Moe,Davis,NC11
H0NC11191,WMPID2046,0,"","BENNETT, LYNDA",H,NC,11,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Lynda Bennett,Lynda,Bennett,NC11
H0NC11217,WMPID2026,0,"","BURRIL, MATTHEW",H,NC,11,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Matthew Burril,Matthew,Burril,NC11
H0NC11233,WMPID417,0,"","CAWTHORN, DAVID MADISON",H,NC,11,REP,INCUMBENT,6/7/2022,House,Lost,17-May,1,M,M,0,N,White,W,NULL,N,0,Madison Cawthorn,Madison,Cawthorn,NC11
H0NE03217,WMPID1900,1,Y,"ELSE, DAVID J",H,NE,3,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,David Else,David,Else,NE3
H0NE03225,WMPID428,1,Y,"ELWORTH, MARK",H,NE,3,OTH,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Mark Elworth Jr,Mark Jr,Elworth,NE3
H0NH01258,WMPID430,0,"","RONDEAU, KEVIN",H,NH,1,REP,"",7/12/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Kevin Rondeau,Kevin,Rondeau,NH1
H0NH01282,WMPID432,0,"","MOWERS, MATT",H,NH,1,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Matt Mowers,Matt,Mowers,NH1
H0NH02181,WMPID436,1,Y,"KUSTER, ANN MCLANE",H,NH,2,DEM,INCUMBENT,6/7/2022,"","","",0,F,F,0,n,White,W,NULL,n,0,Ann Kuster,Ann,Kuster,NH2
H0NH02280,WMPID438,0,"","TOWNE, GILEAD",H,NH,1,REP,"",7/12/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Gilead Towne,Gilead,Towne,NH1
H0NJ05174,WMPID443,1,Y,"PALLOTTA, FRANK",H,NJ,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Frank Pallotta,Frank,Pallotta,NJ5
H0NJ05240,WMPID5141,1,Y,"VELLUCCI, LOUIS",H,NJ,5,OTH,CHALLENGER,9/29/2022,"","","",,UNK,"",,"",NULL,"","","",0,Louis Vellucci,Louis,Vellucci,NJ5
H0NJ07261,WMPID444,1,Y,"KEAN, THOMAS H. JR.",H,NJ,7,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Tom Kean,Tom,Kean,NJ7
H0NJ08137,WMPID1565,0,"","WINKLER, DAVID JOHN MR.",H,NJ,8,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,David John Winkler,David John,Winkler,NJ8
H0NJ09200,WMPID447,1,Y,"PREMPEH, WILLIAM SREBOE",H,NJ,9,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,Black,B,NULL,n,0,Billy Prempeh,Billy,Prempeh,NJ9
H0NJ10133,WMPID2665,1,Y,"PINCKNEY, DAVID",H,NJ,10,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,David Pinckney,David,Pinckney,NJ10
H0NJ10216,WMPID1894,0,"","RIVERA, ANA ISABEL",H,NJ,8,REP,OPEN,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Ana Isabel Rivera,Ana Isabel,Rivera,NJ8
H0NJ11024,WMPID2217,0,"","TRUGMAN, ROBERT G.",H,NJ,7,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Robert Trugman,Robert,Trugman,NJ7
H0NM01189,WMPID451,1,Y,"GARCIA HOLMES, MICHELLE",H,NM,1,REP,CHALLENGER,6/7/2022,"","","",0,F,F,,NULL,NULL,NULL,NULL,NULL,0,Michelle Garcia Holmes,Michelle Garcia,Holmes,NM1
H0NM03102,WMPID453,1,Y,"LEGER FERNANDEZ, TERESA",H,NM,3,DEM,INCUMBENT,6/7/2022,"","","",0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Teresa Leger,Teresa Leger,Fernandez,NM3
H0NV02167,WMPID2657,1,Y,"BEST, RUSSELL",H,NV,2,IAP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,White,W,NULL,NULL,0,Russell Best,Russell,Best,NV2
H0NV03207,WMPID3976,0,"","NADELL, BRIAN",H,NV,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,,NULL,NULL,NULL,NULL,NULL,0,Brian Nadell,Brian,Nadell,NV4
H0NV04023,WMPID2734,1,Y,"PETERS, SAMUEL JAMES MR",H,NV,4,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Samuel James Peters,Samuel James,Peters,NV4
H0NY01202,WMPID2343,1,Y,"FLEMING, BRIDGET",H,NY,1,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Bridget Fleming,Bridget,Fleming,NY1
H0NY02192,WMPID470,1,Y,"GORDON, JACQUELINE",H,NY,2,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,Black,B,NULL,N,0,Jackie Gordon,Jackie,Gordon,NY2
H0NY02234,WMPID471,1,Y,"GARBARINO, ANDREW",H,NY,2,REP,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Andrew Garbarino,Andrew,Garbarino,NY2
H0NY03075,WMPID2364,0,"","D'ARRIGO, MELANIE",H,NY,3,DEM,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Melanie D'Arrigo,Melanie,D'Arrigo,NY3
H0NY03083,WMPID475,1,Y,"DEVOLDER-SANTOS, GEORGE ANTHONY",H,NY,3,REP,CHALLENGER,6/7/2022,"","","",0,M,M,1,y,Hispanic/Latino,H,NULL,n,1,George Devolder-Santos,George,Devolder-Santos,NY3
H0NY05088,WMPID479,0,"","LAL, AMIT",H,NY,5,REP,CHALLENGER,6/7/2022,"","","",0,M,M,0,n,Asian/Pacific Islander,AP,NULL,N,0,Amit Lal,Amit,Lal,NY5
H0NY06086,WMPID480,1,Y,"ZMICH, THOMAS",H,NY,6,REP,CHALLENGER,8/5/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Thomas Zmich,Thomas,Zmich,NY6
H0NY07092,WMPID4960,0,"","PRINCE, PAPERBOY",H,NY,7,DEM,"",7/21/2022,"","","",,M,M,,NULL,NULL,NULL,NULL,NULL,0,Paperboy Prince,Paperboy,Prince,NY7
H0NY09080,WMPID1930,0,"","JAMES, ISIAH",H,NY,9,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Isiah James,Isiah,James,NY9
H0NY10138,WMPID2604,0,"","WYMAN, ROBERT MARK (BOB)",H,NY,10,DEM,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Bob Wyman,Bob,Wyman,NY10
H0NY11078,WMPID489,1,Y,"MALLIOTAKIS, NICOLE",H,NY,11,REP,INCUMBENT,6/7/2022,"","","",0,F,F,1,Y,Hispanic/Latino,H,NULL,N,0,Nicole Malliotakis,Nicole,Malliotakis,NY11
H0NY15160,WMPID497,1,Y,"TORRES, RITCHIE JOHN",H,NY,15,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,1,Y,Black,B,H,N,0,Ritchie Torres,Ritchie,Torres,NY15
H0NY16143,WMPID505,1,Y,"BOWMAN, JAMAAL",H,NY,16,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Jamaal Bowman,Jamaal,Bowman,NY16
H0NY17174,WMPID506,0,"","JONES, MONDAIRE",H,NY,10,DEM,INCUMBENT,6/7/2022,"","","",0,M,M,0,N,Black,B,NULL,N,0,Mondaire Jones,Mondaire,Jones,NY10
H0NY17281,WMPID3575,0,"","PARKER, CATHERINE F",H,NY,16,DEM,"",6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Catherine Parker,Catherine,Parker,NY16
H0NY19204,WMPID510,0,"","VAN DE WATER, KYLE",H,NY,19,REP,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,Kyle Van De Water,Kyle,Van De Water,NY19
H0NY20111,WMPID512,1,Y,"JOY, ELIZABETH L",H,NY,20,REP,CHALLENGER,6/7/2022,"","","",0,F,F,0,N,White,W,NULL,N,0,Elizabeth Joy,Elizabeth,Joy,NY20
H0NY22091,WMPID513,0,"","DESIRA, JAMES",H,NY,22,IND,CHALLENGER,6/7/2022,"","","",0,UNK,"",,"",NULL,"","","",0,James Desira,James,Desira,NY22
H0NY24063,WMPID3480,1,Y,"CONOLE, FRANCIS",H,NY,22,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,1,Francis Conole,Francis,Conole,NY22
H0NY26068,WMPID4704,0,"","EGRIU, EMIN",H,NY,26,DEM,CHALLENGER,6/7/2022,"","","",0,M,M,0,N,White,W,NULL,N,0,Emin Egriu,Emin,Egriu,NY26
